time,AT,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MT,NL,NO,PL,PT,RO,SE,SI,SK,UK
0,0.0154425398514157,0.0234009038804908,0.001282177453505,0.013329671546066,0.0005747921619745,0.0043987487576984,0.1431848785350523,0.0151520359816485,0.0008086513325625,0.0031164190432714,0.0331123396632491,0.0081523798058022,0.0900487979060392,0.0024151707445223,0.0041863758592834,0.0122589405363092,0.0022179896644659,0.0445926539598655,0.0001067318649318,0.0015990706147432,0.0032494059370822,0.000748166456955,0.0004536503247525,0.0343917990465513,0.0197881475442347,0.0127504665347509,0.010467504698252,0.0041426420542268,0.0373743181653556,0.0029464564990073,0.0022619936590235,0.0972102942415449
1,0.0412842290330939,0.0625601931210187,0.0034277850768646,0.0356356673409039,0.0015366546882642,0.0117596556602191,0.3827917801342037,0.0405075932976599,0.0021618559603954,0.0083314635275956,0.088522835468276,0.0217946476619682,0.2407372901528809,0.0064567398323242,0.0111918959870729,0.0327731651447006,0.0059295941070504,0.1192144140138845,0.000285337956021,0.0042749701884755,0.008686991920937,0.0020001551338705,0.0012127929788896,0.0919433540310917,0.0529018168783903,0.0340872153003507,0.0279839239869602,0.0110749776276696,0.0999168482607348,0.0078770840879464,0.0060472347935675,0.2598829007700084
2,0.0344305443900342,0.0521744394106449,0.0028587310218117,0.0297197127083551,0.0012815513016852,0.0098074096502111,0.3192436842525483,0.0337828396419981,0.0018029615509978,0.0069483391488523,0.0738269670405847,0.0181764708065402,0.2007719690805171,0.0053848424112155,0.0093339049951172,0.0273324207268592,0.0049452092941842,0.0994233698865167,0.0002379683814143,0.0035652730906611,0.0072448455004435,0.0016681050303368,0.0010114545789896,0.0766796378781473,0.0441194712122344,0.0284283225584901,0.0233382519089317,0.0092363965068221,0.08332943499068,0.0065693922281233,0.0050433201944981,0.2167391752429211
3,0.0337917005877961,0.0512063653402743,0.0028056885088946,0.0291682763426401,0.0012577726737014,0.0096254374222942,0.3133202562992155,0.0331560137201419,0.0017695083822218,0.006819415732748,0.0724571397210502,0.0178392142825138,0.1970467323646158,0.0052849289982452,0.0091607184404912,0.0268252795273557,0.0048534530828222,0.0975786124255219,0.0002335529814173,0.0034991209964202,0.0071104205377215,0.0016371540657502,0.0009926874784259,0.0752568804897833,0.0433008535795107,0.0279008473763152,0.0229052207776723,0.0090650191798605,0.0817832935040759,0.0064475000076035,0.0049497435779782,0.2127176739492555
4,0.0372355769061756,0.0564250547189719,0.0030916298508353,0.0321409570422509,0.0013859583953289,0.0106064124965305,0.3452522452778102,0.0365351041025863,0.0019498475751806,0.0075144155089853,0.0798415987225887,0.0196572952472888,0.2171287218294979,0.0058235417790399,0.0100943317463555,0.0295591740426124,0.0053480920575867,0.1075233227143541,0.000257355500018,0.0038557334108622,0.0078350780269164,0.0018040043875305,0.0010938570804002,0.082926674670177,0.0477138538610637,0.0307443582346209,0.0252396030677418,0.0099888793093046,0.0901182261306833,0.0071045960460596,0.0054541959847448,0.2343967651779222
5,0.0200344123803063,0.0303592131167906,0.001663435684506,0.0172932781276545,0.0007457078509601,0.0057067261873384,0.1857612109663627,0.0196575265583501,0.0010491055502736,0.0040430929667968,0.0429583652736688,0.0105765075228444,0.1168250021666647,0.0031333269740713,0.0054312037495668,0.0159041629429602,0.0028775136746105,0.0578523757853434,0.000138468815152,0.0020745577106643,0.0042156238002877,0.0009706353664598,0.0005885442271802,0.0446182746639352,0.0256721958925169,0.0165418452570854,0.013580039794966,0.0053744656032582,0.0484876522749501,0.0038225916934469,0.0029346023518509,0.1261159848823363
6,0.0272917808784143,0.0413566904931535,0.0022660071753089,0.0235576840673081,0.0010158368951077,0.0077739600084825,0.2530523066594358,0.0267783699994848,0.0014291389361906,0.0055076837406693,0.0585198242747725,0.0144077959609194,0.1591442913188226,0.0042683594394233,0.0073986309069342,0.0216653686594042,0.0039198790157334,0.0788091176949776,0.0001886284703482,0.0028260561569916,0.0057427130299253,0.0013222433097314,0.000801741512581,0.0607810277728949,0.0349718240628323,0.0225340482920673,0.0184993431985397,0.0073213396429277,0.0660520686145751,0.0052073069528983,0.0039976477887977,0.1718008873600671
7,0.0425321098967905,0.0644511735184558,0.0035313952811113,0.0367128115284368,0.0015831024971371,0.0121151097792796,0.3943622647574464,0.0417319991227036,0.0022272014626908,0.0085832951385078,0.0911985776334616,0.0224534252238933,0.2480139540169234,0.0066519049660164,0.0115301886755365,0.0337637856936288,0.0061088254307054,0.1228178574936085,0.0002939627452769,0.004404187897417,0.0089495699376546,0.0020606129739328,0.0012494515573693,0.0947224867586888,0.0545008576376209,0.0351175550854516,0.0288297821766935,0.0114097362745213,0.1029369924132514,0.0081151813644438,0.0062300219923093,0.2677382708778746
8,0.1506834288094573,0.2283386326265244,0.0125110828202657,0.1300667268979684,0.0056086404602146,0.0429216017351304,1.3971528426620363,0.1478487837575337,0.0078905644197309,0.0304090332008547,0.3230997571882146,0.0795483485174649,0.8786677424314929,0.0235664736789757,0.0408493340364693,0.1196188717241985,0.021642442947947,0.435121039870273,0.0010414558437864,0.0156032262475179,0.0317066773279829,0.0073003720980437,0.0044265766559098,0.3355843179375096,0.1930864968096146,0.1244150272469823,0.102138606355425,0.0404225933730661,0.3646867979463267,0.028750592349459,0.0220718200352044,0.9485473628581436
9,0.2412110122766996,0.3655199058907036,0.0200274905847147,0.2082082091339223,0.0089781992193392,0.0687080396621447,2.236534263564797,0.2366733693001501,0.0126310573508688,0.0486781707762252,0.5172116145317875,0.1273394017009063,1.4065537085354702,0.0377247386577995,0.0653907950702763,0.1914834920067844,0.0346447888321969,0.6965330382992412,0.0016671416379757,0.0249773317987436,0.0507554134826896,0.0116862893131563,0.0070859751767568,0.5371966491169469,0.3090889935302939,0.1991610816251498,0.1635014336093812,0.0647076771706347,0.5837833157341894,0.0460233719059921,0.0353321270662953,1.518415604125452
